frame,timestamp,src_mac,format,channel_width_mhz,num_rx,num_tx,num_subcarriers,rssi1,rssi2,csi_data_size,rate_n_flag
2411,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49670
2412,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49670
2413,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2414,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2415,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2416,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2417,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49666
2418,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49666
2419,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49665
2420,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49664
2421,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49664
2422,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49665
2423,0,22:6e:45:de:34:20,HT,20,2,2,56,73,75,896,49682
2424,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49666
2425,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49664
2426,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49666
2427,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49666
2428,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49665
2429,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49664
2430,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49664
2431,0,22:6e:45:de:34:20,HT,20,2,1,56,72,73,448,49666
2432,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49665
2433,0,22:6e:45:de:34:20,HT,20,2,1,56,76,76,448,49667
2434,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49670
2435,0,22:6e:45:de:34:20,HT,20,2,1,56,73,80,448,49667
2436,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2437,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49666
2438,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49665
2439,0,22:6e:45:de:34:20,HT,20,2,1,56,72,73,448,49665
2440,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,73,448,49670
2441,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2442,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49666
2443,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49666
2444,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2445,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2446,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2447,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2448,0,68:72:51:58:79:97,HT,20,2,1,56,77,81,448,180739
2449,0,22:6e:45:de:34:20,HT,20,2,1,56,72,72,448,49667
2450,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2451,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2452,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,68,448,49668
2453,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2454,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2455,0,22:6e:45:de:34:20,HT,20,2,1,56,73,77,448,49667
2456,0,22:6e:45:de:34:20,HT,20,2,1,56,72,75,448,49667
2457,0,22:6e:45:de:34:20,HT,20,2,1,56,72,75,448,49666
2458,0,22:6e:45:de:34:20,HT,20,2,1,56,72,74,448,49666
2459,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49667
2460,0,22:6e:45:de:34:20,HT,20,2,1,56,72,74,448,49667
2461,0,22:6e:45:de:34:20,HT,20,2,1,56,72,74,448,49667
2462,0,22:6e:45:de:34:20,HT,20,2,2,56,73,74,896,49683
2463,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49666
2464,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49667
2465,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49666
2466,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49667
2467,0,22:6e:45:de:34:20,HT,20,2,1,56,72,71,448,49666
2468,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49665
2469,0,22:6e:45:de:34:20,HT,20,2,1,56,75,71,448,49665
2470,0,22:6e:45:de:34:20,HT,20,2,1,56,75,71,448,49665
2471,0,22:6e:45:de:34:20,HT,20,2,1,56,75,72,448,49667
2472,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49667
2473,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49666
2474,0,22:6e:45:de:34:20,HT,20,2,1,56,72,72,448,49667
2475,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49667
2476,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49666
2477,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49665
2478,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49665
2479,0,22:6e:45:de:34:20,HT,20,2,1,56,75,72,448,49667
2480,0,22:6e:45:de:34:20,HT,20,2,1,56,76,74,448,49667
2481,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49667
2482,0,22:6e:45:de:34:20,HT,20,2,1,56,72,72,448,49666
2483,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49667
2484,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49666
2485,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49665
2486,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49665
2487,0,22:6e:45:de:34:20,HT,20,2,1,56,76,73,448,49666
2488,0,22:6e:45:de:34:20,HT,20,2,1,56,76,77,448,49667
2489,0,22:6e:45:de:34:20,HT,20,2,1,56,75,73,448,49666
2490,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49667
2491,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49667
2492,0,22:6e:45:de:34:20,HT,20,2,2,56,73,72,896,49681
2493,0,22:6e:45:de:34:20,HT,20,2,2,56,73,72,896,49681
2494,0,22:6e:45:de:34:20,HT,20,2,1,56,75,72,448,49667
2495,0,22:6e:45:de:34:20,HT,20,2,1,56,76,74,448,49665
2496,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49667
2497,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49667
2498,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49665
2499,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49664
2500,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49667
2501,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49667
2502,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49665
2503,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49664
2504,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49667
2505,0,22:6e:45:de:34:20,HT,20,2,1,56,76,72,448,49667
2506,0,22:6e:45:de:34:20,HT,20,2,1,56,75,72,448,49667
2507,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49667
2508,0,22:6e:45:de:34:20,HT,20,2,1,56,75,73,448,49667
2509,0,22:6e:45:de:34:20,HT,20,2,1,56,75,73,448,49665
2510,0,22:6e:45:de:34:20,HT,20,2,2,56,74,73,896,49681
2511,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49667
2512,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49667
2513,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49667
2514,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49667
2515,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49667
2516,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49667
2517,0,22:6e:45:de:34:20,HT,20,2,1,56,76,74,448,49664
2518,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49664
2519,0,22:7e:45:de:34:20,HT,20,2,1,56,75,75,448,49666
2520,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49666
2521,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49668
2522,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49666
2523,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49665
2524,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49664
2525,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49666
2526,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49666
2527,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49666
2528,0,22:6e:45:de:34:20,HT,20,2,1,56,75,72,448,49666
2529,0,22:6e:45:de:34:20,HT,20,2,2,56,75,73,896,49682
2530,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49666
2531,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49665
2532,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49665
2533,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,65,67,448,49667
2534,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,66,67,448,49666
2535,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,65,67,448,49665
2536,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,65,67,448,49664
2537,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,65,67,448,49664
2538,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,68,67,448,49667
2539,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,68,67,448,49666
2540,0,22:6e:45:de:34:20,HT,20,2,1,56,75,72,448,49666
2541,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49665
2542,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49667
2543,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49667
2544,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49666
2545,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49667
2546,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49666
2547,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49667
2548,0,22:6e:45:de:34:20,HT,20,2,1,56,75,72,448,49666
2549,0,22:6e:45:de:34:20,HT,20,2,1,56,76,72,448,49667
2550,0,22:6e:45:de:34:20,HT,20,2,1,56,76,72,448,49666
2551,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,68,69,448,49667
2552,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49666
2553,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49667
2554,0,22:6e:45:de:34:20,HT,20,2,1,56,75,73,448,49666
2555,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49667
2556,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49667
2557,0,22:6e:45:de:34:20,HT,20,2,1,56,75,76,448,49667
2558,0,22:6e:45:de:34:20,HT,20,2,1,56,75,75,448,49667
2559,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49666
2560,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49665
2561,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,67,70,448,49667
2562,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,68,70,448,49666
2563,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,67,69,448,49665
2564,0,22:6e:45:de:34:20,HT,20,2,1,56,72,73,448,49665
2565,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49664
2566,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49666
2567,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49665
2568,0,22:6e:45:de:34:20,HT,20,2,2,56,75,73,896,49682
2569,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49666
2570,0,22:6e:45:de:34:20,HT,20,2,1,56,72,72,448,49666
2571,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49666
2572,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49665
2573,0,22:6e:45:de:34:20,HT,20,2,1,56,75,75,448,49664
2574,0,22:6e:45:de:34:20,HT,20,2,1,56,75,71,448,49666
2575,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49666
2576,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49666
2577,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49665
2578,0,22:6e:45:de:34:20,HT,20,2,1,56,72,73,448,49664
2579,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49666
2580,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49666
2581,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49665
2582,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49665
2583,0,22:6e:45:de:34:20,HT,20,2,1,56,72,75,448,49665
2584,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49666
2585,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49666
2586,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49666
2587,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49666
2588,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,68,67,448,49667
2589,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49665
2590,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49664
2591,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49664
2592,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49665
2593,0,22:6e:45:de:34:20,HT,20,2,1,56,75,72,448,49664
2594,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49666
2595,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49666
2596,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49666
2597,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49666
2598,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49666
2599,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49665
2600,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49664
2601,0,22:6e:45:de:34:20,HT,20,2,1,56,75,71,448,49664
2602,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49664
2603,0,22:6e:45:de:34:20,HT,20,2,2,56,75,72,896,49682
2604,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49666
2605,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49666
2606,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49666
2607,0,22:6e:45:de:34:20,HT,20,2,1,56,72,73,448,49666
2608,0,22:6e:45:de:34:20,HT,20,2,2,56,75,71,896,49682
2609,0,22:6e:45:de:34:20,HT,20,2,1,56,75,71,448,49666
2610,0,22:6e:45:de:34:20,HT,20,2,1,56,74,70,448,49665
2611,0,22:6e:45:de:34:20,HT,20,2,1,56,75,70,448,49664
2612,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49666
2613,0,22:6e:45:de:34:20,HT,20,2,1,56,74,70,448,49665
2614,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49664
2615,0,22:6e:45:de:34:20,HT,20,2,1,56,73,70,448,49664
2616,0,22:6e:45:de:34:20,HT,20,2,2,56,76,71,896,49682
2617,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49665
2618,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49664
2619,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49664
2620,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49666
2621,0,22:6e:45:de:34:20,HT,20,2,2,56,75,72,896,49682
2622,0,22:6e:45:de:34:20,HT,20,2,1,56,76,71,448,49666
2623,0,22:6e:45:de:34:20,HT,20,2,1,56,75,73,448,49666
2624,0,22:6e:45:de:34:20,HT,20,2,2,56,74,70,896,49682
2625,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49666
2626,0,22:6e:45:de:34:20,HT,20,2,1,56,74,70,448,49666
2627,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49665
2628,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49666
2629,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49666
2630,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49668
2631,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49666
2632,0,22:6e:45:de:34:20,HT,20,2,2,56,74,71,896,49682
2633,0,22:6e:45:de:34:20,HT,20,2,1,56,76,71,448,49665
2634,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49666
2635,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2636,0,22:6e:45:de:34:20,HT,20,2,1,56,73,70,448,49666
2637,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49665
2638,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49664
2639,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49664
2640,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
2641,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2642,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2643,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
2644,0,68:72:51:58:79:97,HT,20,2,1,56,77,82,448,180739
2645,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
2646,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
2647,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49669
2648,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49665
2649,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
2650,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49665
2651,0,22:6e:45:de:34:20,HT,20,2,1,56,75,72,448,49666
2652,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,67,448,49669
2653,0,22:6e:45:de:34:20,HT,20,2,2,56,74,73,896,49683
2654,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49667
2655,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
2656,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
2657,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
2658,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
2659,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
2660,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49665
2661,0,22:6e:45:de:34:20,HT,20,2,1,56,75,75,448,49667
2662,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49669
2663,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
2664,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
2665,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,67,448,49671
2666,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,67,448,49671
2667,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,67,448,49671
2668,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49667
2669,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49666
2670,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49665
2671,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,73,448,49671
2672,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,74,448,49671
2673,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49669
2674,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,71,448,49669
2675,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49666
2676,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
2677,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49669
2678,0,22:6e:45:de:34:20,HT,20,2,1,56,75,72,448,49665
2679,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49665
2680,0,22:6e:45:de:34:20,HT,20,2,1,56,75,73,448,49665
2681,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49667
2682,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49667
2683,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
2684,0,22:6e:45:de:34:20,HT,20,2,1,56,73,71,448,49665
2685,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
2686,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
2687,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
2688,0,22:6e:45:de:34:20,HT,20,2,1,56,75,71,448,49667
2689,0,22:6e:45:de:34:20,HT,20,2,1,56,74,71,448,49666
2690,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
2691,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
2692,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49669
2693,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
2694,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
2695,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
2696,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
2697,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
2698,0,68:72:51:58:79:97,HT,20,2,1,56,78,84,448,180739
2699,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49667
2700,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
2701,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
2702,0,22:6e:45:de:34:20,HT,20,2,1,56,75,73,448,49667
2703,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49665
2704,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2705,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2706,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,67,448,49669
2707,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2708,0,d2:eb:c2:e1:ba:12,HT,20,2,1,56,68,67,448,49667
2709,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2710,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2711,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
2712,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49667
2713,0,22:6e:45:de:34:20,HT,20,2,1,56,75,72,448,49666
2714,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
2715,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49669
2716,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49669
2717,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49666
2718,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49665
2719,0,22:6e:45:de:34:20,HT,20,2,1,56,73,72,448,49664
2720,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
2721,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49665
2722,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
2723,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
2724,0,22:6e:45:de:34:20,HT,20,2,2,56,74,73,896,49682
2725,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
2726,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
2727,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49666
2728,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
2729,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
2730,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
2731,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49666
2732,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49665
2733,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49664
2734,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49664
2735,0,22:6e:45:de:34:20,HT,20,2,2,56,74,74,896,49682
